"UF";"Município";"(A)";"(P)";"% de P/A";"(R)";"% de R/A";"Data início";"Data fim";"Data fim prorrogada";
"AL";"São Luís do Quitunde";"22.403";"0";"0,00%";"15.728";"70,20%";"09/06/2011";"16/12/2011";""
"AL";"Colônia Leopoldina";"14.287";"0";"0,00%";"10.673";"74,70%";"29/06/2011";"16/12/2011";""
"AL";"Limoeiro de Anadia";"16.438";"0";"0,00%";"11.923";"72,53%";"27/06/2011";"29/11/2011";""
"AL";"Passo de Camaragibe";"10.678";"0";"0,00%";"8.319";"77,91%";"13/06/2011";"16/12/2011";""
"AL";"Pão de Açúcar";"17.591";"0";"0,00%";"12.821";"72,88%";"14/06/2011";"24/11/2011";""
"AL";"Olho D'Água Grande";"4.122";"1";"0,02%";"2.873";"69,70%";"13/06/2011";"09/12/2011";""
"AL";"Belo Monte";"4.620";"0";"0,00%";"3.544";"76,71%";"04/07/2011";"16/12/2011";""
"AL";"Jundiá";"3.823";"0";"0,00%";"2.654";"69,42%";"18/07/2011";"16/12/2011";"13/01/2012"
"AL";"Campestre";"4.247";"0";"0,00%";"2.942";"69,27%";"18/07/2011";"16/12/2011";"13/01/2012"
"AL";"Ouro Branco";"8.235";"0";"0,00%";"5.548";"67,37%";"16/06/2011";"22/12/2011";""
"AL";"Santana do Ipanema";"30.263";"0";"0,00%";"22.426";"74,10%";"07/06/2011";"16/12/2011";""
"AL";"Campo Alegre";"22.036";"0";"0,00%";"14.756";"66,96%";"20/06/2011";"05/12/2011";""
"AL";"Junqueiro";"18.566";"0";"0,00%";"13.631";"73,42%";"01/06/2011";"29/11/2011";"16/12/2011"
"AL";"Santana do Mundaú";"7.875";"0";"0,00%";"5.663";"71,91%";"01/06/2011";"22/11/2011";""
"AL";"Maragogi";"17.287";"0";"0,00%";"12.755";"73,78%";"10/06/2011";"05/12/2011";""
"AL";"Anadia";"13.769";"0";"0,00%";"10.077";"73,19%";"16/06/2011";"06/12/2011";"09/12/2011"
"AL";"Feliz Deserto";"3.209";"0";"0,00%";"2.516";"78,40%";"13/06/2011";"16/12/2011";""
"AL";"Arapiraca";"125.343";"0";"0,00%";"95.394";"76,11%";"01/06/2011";"16/12/2011";"09/03/2012"
"AL";"Atalaia";"29.610";"0";"0,00%";"22.100";"74,64%";"15/06/2011";"16/12/2011";""
"AL";"Monteirópolis";"5.359";"0";"0,00%";"4.021";"75,03%";"14/06/2011";"13/12/2011";""
"AL";"Delmiro Gouveia";"35.172";"0";"0,00%";"26.126";"74,28%";"13/06/2011";"16/12/2011";""
"AL";"Roteiro";"4.543";"0";"0,00%";"2.976";"65,51%";"01/08/2011";"16/12/2011";"09/03/2012"
"AL";"Mar Vermelho";"3.197";"0";"0,00%";"2.560";"80,08%";"01/06/2011";"22/11/2011";""
"AL";"Dois Riachos";"8.764";"0";"0,00%";"6.272";"71,57%";"13/06/2011";"09/12/2011";""
"AL";"Igreja Nova";"16.982";"0";"0,00%";"12.355";"72,75%";"13/06/2011";"21/11/2011";""
"AL";"São José da Laje";"15.433";"0";"0,00%";"12.028";"77,94%";"08/06/2011";"22/11/2011";""
"AL";"Capela";"13.012";"0";"0,00%";"9.474";"72,81%";"08/06/2011";"25/11/2011";"02/12/2011"
"AL";"Japaratinga";"5.902";"0";"0,00%";"4.172";"70,69%";"10/06/2011";"05/12/2011";""
"AL";"Pariconha";"7.774";"0";"0,00%";"5.518";"70,98%";"08/06/2011";"25/11/2011";""
"AL";"Piaçabuçu";"12.611";"0";"0,00%";"9.663";"76,62%";"13/06/2011";"16/12/2011";""
"AL";"Satuba";"9.180";"0";"0,00%";"6.891";"75,07%";"14/06/2011";"09/12/2011";"14/12/2011"
"AL";"Pilar";"24.951";"0";"0,00%";"18.368";"73,62%";"13/06/2011";"16/12/2011";""
"AL";"Porto de Pedras";"6.216";"0";"0,00%";"4.893";"78,72%";"20/06/2011";"18/10/2011";""
"AL";"Piranhas";"13.594";"0";"0,00%";"11.254";"82,79%";"13/07/2011";"16/12/2011";""
"AL";"Jacaré dos Homens";"4.627";"0";"0,00%";"3.509";"75,84%";"04/07/2011";"16/12/2011";""
"AL";"Paripueira";"7.885";"0";"0,00%";"5.690";"72,16%";"09/06/2011";"16/12/2011";""
"AL";"Jacuípe";"5.312";"0";"0,00%";"3.630";"68,34%";"18/07/2011";"16/12/2011";"13/01/2012"
"AL";"São Brás";"5.314";"0";"0,00%";"4.152";"78,13%";"13/06/2011";"09/12/2011";""
"AL";"Major Isidoro";"14.738";"0";"0,00%";"10.955";"74,33%";"28/06/2011";"16/12/2011";""
"AL";"Maceió";"532.762";"0";"0,00%";"402.265";"75,51%";"13/06/2011";"16/12/2011";""
"AL";"Campo Grande";"7.482";"0";"0,00%";"5.570";"74,45%";"27/06/2011";"09/12/2011";""
"AL";"Teotônio Vilela";"28.811";"0";"0,00%";"18.312";"63,56%";"01/06/2011";"29/11/2011";"16/12/2011"
"AL";"Olho D'Água das Flores";"14.034";"0";"0,00%";"10.667";"76,01%";"14/06/2011";"13/12/2011";""
"ES";"Dores do Rio Preto";"6.144";"0";"0,00%";"4.371";"71,14%";"26/09/2011";"11/11/2011";""
"GO";"Goiânia";"905.620";"3";"0,00%";"713.819";"78,82%";"11/04/2011";"01/03/2012";"23/03/2012"
"GO";"Cocalzinho de Goiás";"11.934";"0";"0,00%";"9.419";"78,93%";"11/11/2011";"01/04/2012";""
"GO";"Corumbá de Goiás";"7.252";"0";"0,00%";"5.852";"80,69%";"11/11/2011";"01/04/2012";""
"MG";"Araporã";"5.741";"0";"0,00%";"4.096";"71,35%";"01/12/2011";"29/02/2012";""
"MG";"Montezuma";"5.246";"0";"0,00%";"4.342";"82,77%";"01/10/2011";"03/02/2012";""
"MG";"Itaguara";"10.032";"0";"0,00%";"7.998";"79,72%";"01/09/2011";"03/02/2012";""
"MG";"Coimbra";"6.124";"0";"0,00%";"4.845";"79,11%";"01/12/2011";"29/02/2012";""
"MG";"Itapeva";"6.783";"0";"0,00%";"5.157";"76,03%";"01/10/2011";"03/02/2012";""
"MG";"Santa Rita do Itueto";"4.987";"0";"0,00%";"3.784";"75,88%";"01/12/2011";"29/02/2012";""
"MG";"Mata Verde";"6.392";"0";"0,00%";"4.481";"70,10%";"01/12/2011";"29/02/2012";""
"MG";"Bom Jesus do Amparo";"4.616";"0";"0,00%";"3.604";"78,08%";"01/12/2011";"29/02/2012";""
"MT";"Santo Antônio do Leverger";"13.886";"0";"0,00%";"10.444";"75,21%";"25/10/2011";"19/12/2011";"27/01/2012"
"MT";"Jangada";"6.284";"0";"0,00%";"4.523";"71,98%";"07/11/2011";"09/12/2011";""
"MT";"Acorizal";"4.996";"0";"0,00%";"3.719";"74,44%";"18/10/2011";"16/11/2011";""
"MT";"Vale de São Domingos";"2.822";"0";"0,00%";"2.036";"72,15%";"07/11/2011";"07/12/2011";""
"MT";"Chapada dos Guimarães";"13.809";"0";"0,00%";"10.863";"78,67%";"07/11/2011";"20/12/2011";"27/01/2012"
"MT";"Nossa Senhora do Livramento";"10.905";"0";"0,00%";"8.401";"77,04%";"19/10/2011";"19/12/2011";""
"MT";"Ponte Branca";"1.608";"0";"0,00%";"1.373";"85,39%";"07/11/2011";"17/12/2011";""
"PE";"Fernando de Noronha";"2.114";"0";"0,00%";"221";"10,45%";"19/12/2011";"23/03/2012";""
"PE";"Vicência";"22.678";"0";"0,00%";"15.550";"68,57%";"13/05/2011";"19/12/2011";""
"PE";"Sanharó";"13.948";"0";"0,00%";"11.566";"82,92%";"13/05/2011";"19/12/2011";""
"PE";"Aliança";"28.417";"0";"0,00%";"19.158";"67,42%";"02/05/2011";"19/12/2011";""
"PE";"Macaparana";"18.212";"0";"0,00%";"14.168";"77,79%";"02/05/2011";"19/12/2011";""
"PE";"Cupira";"19.005";"0";"0,00%";"13.856";"72,91%";"30/12/2011";"30/03/2012";""
"PE";"Catende";"25.656";"0";"0,00%";"16.837";"65,63%";"10/05/2011";"19/12/2011";""
"PE";"Caruaru";"195.453";"0";"0,00%";"147.516";"75,47%";"29/03/2011";"19/12/2011";""
"PI";"Francisco Santos";"7.146";"0";"0,00%";"5.993";"83,87%";"15/12/2011";"15/02/2012";""
"PI";"Floriano";"39.663";"0";"0,00%";"33.097";"83,45%";"16/12/2011";"16/02/2012";""
"PI";"Picos";"46.494";"0";"0,00%";"37.830";"81,37%";"15/12/2011";"15/02/2012";""
"PR";"Curitiba";"1.310.934";"0";"0,00%";"1.025.695";"78,24%";"28/03/2011";"20/01/2012";""
"RO";"Castanheiras";"3.397";"0";"0,00%";"2.133";"62,79%";"16/11/2011";"16/12/2011";""
"RO";"Candeias do Jamari";"13.366";"0";"0,00%";"9.487";"70,98%";"19/10/2011";"19/12/2011";""
"RO";"Porto Velho";"279.523";"0";"0,00%";"230.381";"82,42%";"02/05/2011";"20/03/2012";""
"RO";"Itapuã do Oeste";"5.446";"0";"0,00%";"3.933";"72,22%";"19/10/2011";"09/12/2011";""
"SE";"Santa Luzia do Itanhy";"9.609";"0";"0,00%";"7.177";"74,69%";"13/06/2011";"16/12/2011";""
"SE";"Porto da Folha";"19.927";"0";"0,00%";"16.524";"82,92%";"13/06/2011";"16/12/2011";""
"SE";"Poço Verde";"17.300";"0";"0,00%";"12.980";"75,03%";"13/06/2011";"16/12/2011";""
"SE";"Feira Nova";"4.535";"0";"0,00%";"3.957";"87,25%";"13/06/2011";"16/12/2011";""
"SE";"Pedra Mole";"2.537";"0";"0,00%";"2.275";"89,67%";"13/06/2011";"16/12/2011";""
"SE";"Malhador";"8.634";"0";"0,00%";"7.431";"86,07%";"13/06/2011";"16/12/2011";""
"SE";"Lagarto";"65.863";"0";"0,00%";"54.023";"82,02%";"13/06/2011";"16/12/2011";""
"SE";"Muribeca";"6.161";"0";"0,00%";"4.991";"81,01%";"13/06/2011";"16/12/2011";""
"SE";"Aquidabã";"15.244";"0";"0,00%";"11.122";"72,96%";"13/06/2011";"16/12/2011";""
"SE";"Ilha das Flores";"6.874";"0";"0,00%";"5.380";"78,27%";"13/06/2011";"16/12/2011";""
"SE";"Pirambu";"6.568";"0";"0,00%";"5.060";"77,04%";"13/06/2011";"16/12/2011";""
"SE";"Brejo Grande";"5.263";"0";"0,00%";"4.467";"84,88%";"13/06/2011";"16/12/2011";""
"SE";"Campo do Brito";"13.012";"0";"0,00%";"10.628";"81,68%";"13/06/2011";"16/12/2011";""
"SE";"Nossa Senhora do Socorro";"81.612";"0";"0,00%";"62.468";"76,54%";"13/06/2011";"16/12/2011";""
"SE";"Santa Rosa de Lima";"3.221";"0";"0,00%";"2.869";"89,07%";"13/06/2011";"16/12/2011";""
"SE";"Itabi";"4.217";"0";"0,00%";"3.417";"81,03%";"13/06/2011";"16/12/2011";""
"SE";"Aracaju";"375.300";"7";"0,00%";"298.891";"79,64%";"24/05/2011";"16/12/2011";""
"SE";"Carmópolis";"11.306";"0";"0,00%";"9.558";"84,54%";"13/06/2011";"16/12/2011";""
"SE";"Canindé de São Francisco";"18.277";"0";"0,00%";"14.816";"81,06%";"13/06/2011";"16/12/2011";""
"SE";"Nossa Senhora das Dores";"18.131";"0";"0,00%";"14.274";"78,73%";"13/06/2011";"16/12/2011";""
"SE";"São Domingos";"7.281";"0";"0,00%";"6.003";"82,45%";"13/06/2011";"16/12/2011";""
"SE";"Neópolis";"13.705";"0";"0,00%";"10.669";"77,85%";"13/06/2011";"16/12/2011";""
"SE";"Frei Paulo";"10.420";"0";"0,00%";"8.002";"76,79%";"13/06/2011";"16/12/2011";""
"SE";"Arauá";"8.755";"0";"0,00%";"6.883";"78,62%";"13/06/2011";"16/12/2011";""
"SE";"Ribeirópolis";"12.537";"0";"0,00%";"10.786";"86,03%";"13/06/2011";"16/12/2011";""
"SE";"Salgado";"13.766";"0";"0,00%";"11.245";"81,69%";"13/06/2011";"16/12/2011";""
"SE";"Tobias Barreto";"37.306";"0";"0,00%";"27.822";"74,58%";"13/06/2011";"16/12/2011";""
"SE";"Itabaianinha";"27.353";"0";"0,00%";"21.724";"79,42%";"13/06/2011";"16/12/2011";""
"SE";"General Maynard";"1.881";"0";"0,00%";"1.655";"87,99%";"13/06/2011";"16/12/2011";""
"SE";"Divina Pastora";"3.068";"0";"0,00%";"2.612";"85,14%";"13/06/2011";"16/12/2011";""
"SE";"Amparo de São Francisco";"2.082";"0";"0,00%";"1.765";"84,77%";"13/06/2011";"16/12/2011";""
"SE";"Canhoba";"3.656";"0";"0,00%";"3.111";"85,09%";"13/06/2011";"16/12/2011";""
"SE";"Gararu";"8.153";"0";"0,00%";"6.321";"77,53%";"13/06/2011";"16/12/2011";""
"SE";"Itabaiana";"59.861";"0";"0,00%";"48.020";"80,22%";"13/06/2011";"16/12/2011";""
"SE";"Maruim";"11.585";"0";"0,00%";"8.865";"76,52%";"13/06/2011";"16/12/2011";""
"SE";"Cedro de São João";"4.497";"0";"0,00%";"3.495";"77,72%";"13/06/2011";"16/12/2011";""
"SE";"Carira";"15.206";"0";"0,00%";"11.442";"75,25%";"13/06/2011";"16/12/2011";""
"SE";"Pacatuba";"10.486";"0";"0,00%";"7.933";"75,65%";"13/06/2011";"16/12/2011";""
"SE";"Moita Bonita";"8.211";"0";"0,00%";"7.131";"86,85%";"13/06/2011";"16/12/2011";""
"SE";"Poço Redondo";"16.991";"0";"0,00%";"13.651";"80,34%";"13/06/2011";"16/12/2011";""
"SE";"Capela";"21.263";"0";"0,00%";"16.490";"77,55%";"13/06/2011";"16/12/2011";""
"SE";"Rosário do Catete";"6.872";"0";"0,00%";"5.703";"82,99%";"13/06/2011";"16/12/2011";""
"SE";"Indiaroba";"10.253";"0";"0,00%";"8.131";"79,30%";"13/06/2011";"16/12/2011";""
"SE";"Tomar do Geru";"10.173";"0";"0,00%";"7.682";"75,51%";"13/06/2011";"16/12/2011";""
"SE";"Siriri";"5.900";"0";"0,00%";"4.696";"79,59%";"13/06/2011";"16/12/2011";""
"SE";"Umbaúba";"15.145";"0";"0,00%";"11.715";"77,35%";"13/06/2011";"16/12/2011";""
"SE";"Nossa Senhora da Glória";"21.899";"0";"0,00%";"17.812";"81,34%";"13/06/2011";"16/12/2011";""
"SE";"Boquim";"19.913";"0";"0,00%";"15.214";"76,40%";"13/06/2011";"16/12/2011";""
"SE";"Pinhão";"4.768";"0";"0,00%";"4.194";"87,96%";"13/06/2011";"16/12/2011";""
"SE";"Telha";"2.550";"0";"0,00%";"2.159";"84,67%";"13/06/2011";"16/12/2011";""
"SE";"Santo Amaro das Brotas";"8.205";"0";"0,00%";"6.346";"77,34%";"13/06/2011";"16/12/2011";""
"SE";"Nossa Senhora Aparecida";"6.404";"0";"0,00%";"5.591";"87,30%";"13/06/2011";"16/12/2011";""
"SE";"Cristinápolis";"11.995";"0";"0,00%";"8.599";"71,69%";"13/06/2011";"16/12/2011";""
"SE";"Areia Branca";"11.144";"0";"0,00%";"9.120";"81,84%";"13/06/2011";"16/12/2011";""
"SE";"Malhada dos Bois";"3.168";"0";"0,00%";"2.633";"83,11%";"13/06/2011";"16/12/2011";""
"SE";"Cumbe";"3.005";"0";"0,00%";"2.654";"88,32%";"13/06/2011";"16/12/2011";""
"SE";"Pedrinhas";"6.718";"0";"0,00%";"5.268";"78,42%";"13/06/2011";"16/12/2011";""
"SE";"São Francisco";"2.594";"0";"0,00%";"2.307";"88,94%";"13/06/2011";"16/12/2011";""
"SE";"Santana do São Francisco";"4.951";"0";"0,00%";"4.188";"84,59%";"13/06/2011";"16/12/2011";""
"SE";"Itaporanga D'Ajuda";"22.242";"0";"0,00%";"17.421";"78,32%";"13/06/2011";"16/12/2011";""
"SE";"Propriá";"20.282";"0";"0,00%";"14.919";"73,56%";"13/06/2011";"16/12/2011";""
"SE";"São Miguel do Aleixo";"3.026";"0";"0,00%";"2.563";"84,70%";"13/06/2011";"16/12/2011";""
"SE";"Monte Alegre de Sergipe";"8.894";"0";"0,00%";"7.604";"85,50%";"13/06/2011";"16/12/2011";""
"SE";"Simão Dias";"30.102";"0";"0,00%";"24.465";"81,27%";"13/06/2011";"16/12/2011";""
"SE";"Graccho Cardoso";"4.951";"0";"0,00%";"4.208";"84,99%";"13/06/2011";"16/12/2011";""
"SE";"Macambira";"5.186";"0";"0,00%";"4.600";"88,70%";"13/06/2011";"16/12/2011";""
"SE";"São Cristóvão";"48.255";"0";"0,00%";"37.409";"77,52%";"13/06/2011";"16/12/2011";""
"SE";"Estância";"42.594";"0";"0,00%";"31.866";"74,81%";"13/06/2011";"16/12/2011";""
"SE";"Japaratuba";"12.776";"0";"0,00%";"9.178";"71,84%";"13/06/2011";"16/12/2011";""
"SE";"Laranjeiras";"18.804";"0";"0,00%";"14.613";"77,71%";"13/06/2011";"16/12/2011";""
"SE";"Riachão do Dantas";"15.337";"0";"0,00%";"12.528";"81,68%";"13/06/2011";"16/12/2011";""
"SE";"Riachuelo";"6.672";"0";"0,00%";"5.237";"78,49%";"13/06/2011";"16/12/2011";""
"SE";"Japoatã";"9.704";"0";"0,00%";"7.893";"81,34%";"13/06/2011";"16/12/2011";""
"SE";"Nossa Senhora de Lourdes";"4.925";"0";"0,00%";"4.216";"85,60%";"13/06/2011";"16/12/2011";""
"SP";"Itupeva";"27.108";"0";"0,00%";"21.512";"79,36%";"16/05/2011";"21/10/2011";"30/11/2011"
"SP";"Jundiaí";"268.261";"0";"0,00%";"216.345";"80,65%";"25/07/2011";"16/12/2011";"31/03/2012"
"TO";"Abreulândia";"1.943";"0";"0,00%";"1.427";"73,44%";"28/09/2011";"12/03/2012";"23/03/2012"
"TO";"Marianópolis do Tocantins";"2.843";"0";"0,00%";"2.033";"71,51%";"28/09/2011";"12/03/2012";"23/03/2012"
"TO";"Divinópolis do Tocantins";"4.697";"0";"0,00%";"3.721";"79,22%";"28/09/2011";"12/03/2012";"23/03/2012"
"TO";"Gurupi";"51.673";"0";"0,00%";"17.210";"33,31%";"28/09/2011";"12/03/2012";"23/03/2012"
"TO";"Monte Santo do Tocantins";"1.541";"0";"0,00%";"1.361";"88,32%";"28/09/2011";"12/03/2012";"23/03/2012"
"TO";"Aliança do Tocantins";"4.385";"0";"0,00%";"3.013";"68,71%";"28/09/2011";"12/03/2012";"23/03/2012"
"TO";"Cariri do Tocantins";"2.440";"0";"0,00%";"1.893";"77,58%";"28/09/2011";"12/03/2012";"23/03/2012"
"TO";"Tupirama";"1.071";"0";"0,00%";"892";"83,29%";"18/10/2011";"16/11/2011";""
"TO";"Crixás do Tocantins";"1.023";"0";"0,00%";"823";"80,45%";"28/09/2011";"12/03/2012";"23/03/2012"
"TO";"Pugmil";"1.761";"0";"0,00%";"1.283";"72,86%";"28/09/2011";"12/03/2012";"23/03/2012"
"TO";"Paraíso do Tocantins";"29.619";"0";"0,00%";"6.638";"22,41%";"28/09/2011";"12/03/2012";"23/03/2012"
"Total";"";"6.766.428";"15";"0,00%";"5.199.277";"76,84%";"";"";""
